1.161708680332275812e+00,1.577913372921996071e+00,5.098399301923294269e-01,6.415973366476918072e-01,6.486698091030120850e-01,6.693345927018234942e-02
9.851224402412309678e-01,2.332923975484073154e+00,5.104238823079557674e-01,6.440198147947198137e-01,6.767117679119110107e-01,6.510392308052848076e-02
9.289594025756358064e-01,2.138321553802597474e+00,5.103934156413761913e-01,6.445404846266741261e-01,6.821148395538330078e-01,6.208044163908754687e-02
7.017496843776344084e-01,1.953574997671037261e+00,5.116295110678640290e-01,6.442091885847160970e-01,6.967078745365142822e-01,5.866749877061416818e-02
4.538882341479959504e-01,2.528390243760398448e+00,5.118976440719561483e-01,6.415754613611842627e-01,6.763584017753601074e-01,8.862913169134589708e-02
6.284808231421572522e-01,2.209841160031865037e+00,5.139417382498898679e-01,6.429208701816333527e-01,7.025429308414459229e-01,6.629765933917242116e-02
9.701206142864224891e-01,1.176503711914683947e+00,5.099533386471676311e-01,6.420455170036082349e-01,6.523733139038085938e-01,6.071393402229285918e-02
1.133447475517290748e+00,2.037236512717311765e+00,5.093011977104204835e-01,6.405643151640698640e-01,6.579996943473815918e-01,6.532946964519514843e-02
8.367843019569701779e-01,2.542442153244294456e+00,5.103218589421733009e-01,6.432013479458117411e-01,6.995203793048858643e-01,6.617319426335777077e-02
5.494843627691001764e-01,1.355114329665609629e+00,5.122347562172526736e-01,6.445530483838559643e-01,7.017046809196472168e-01,5.281459335985672077e-02
6.866813995040635943e-01,1.631537701228890525e+00,5.105345261221161390e-01,6.459350112974043823e-01,6.882281005382537842e-01,5.407032025056746072e-02
1.074371302275058060e+00,2.220262732653801585e+00,5.079799068726044142e-01,6.456891120142067564e-01,6.655784547328948975e-01,6.575758065348180637e-02
5.756591057853496229e-01,2.308680773630328975e+00,5.112859030543560612e-01,6.445352731089827314e-01,7.016158103942871094e-01,7.142674799835846411e-02
4.393499301025021730e-01,1.227955478120805521e+00,5.107348005604528396e-01,6.462775985465909478e-01,7.135016620159149170e-01,5.304473239080309543e-02
1.158331232254142584e+00,2.426959800229968600e+00,5.084967833629348011e-01,6.443057938130872797e-01,6.664692163467407227e-01,6.936989539677429484e-02
7.752736097743316845e-01,1.052170428196369079e+00,4.899190695102040305e-01,6.497936591579812626e-01,6.614366173744201660e-01,5.542281897570655591e-02
5.149422374383433310e-01,2.063733209108880917e+00,5.113284973872649353e-01,6.456696711600337091e-01,7.013674974441528320e-01,6.780317820123382688e-02
4.983238816624994683e-01,1.537776215961870641e+00,5.129123965667806706e-01,6.448044532255395866e-01,7.080065011978149414e-01,5.668284026423087152e-02
7.163138798174617516e-01,2.403422523284213241e+00,5.102126065509997588e-01,6.448578919381753316e-01,6.977569758892059326e-01,6.689337633443492859e-02
8.524479627250662883e-01,1.458674688726512958e+00,5.069496963039941129e-01,6.429292304058612517e-01,6.755642592906951904e-01,5.585954270245341302e-02
7.120359585747795261e-01,1.327825819619702807e+00,5.104469760323346872e-01,6.420460174402651266e-01,6.731722950935363770e-01,5.238536986376318705e-02
8.812343048770462373e-01,1.787589263341921697e+00,5.096874038329264334e-01,6.447188604899140030e-01,6.693080365657806396e-01,5.829628702676670216e-02
1.003402158456690785e+00,1.444537415825678295e+00,4.900862285861171674e-01,6.486986574754105561e-01,6.543182730674743652e-01,6.220555475031586123e-02
1.054311631368346713e+00,1.926324929270403663e+00,5.104000159317062524e-01,6.401777359184878113e-01,6.638448238372802734e-01,6.268289340212385152e-02
8.540411394925276900e-01,2.076400354782017565e+00,5.110932011106128492e-01,6.441154014027451469e-01,6.841419339179992676e-01,6.075010120247892331e-02
7.733784183978884563e-01,1.649099116321451008e+00,5.073657893138810993e-01,6.471594517666803270e-01,6.840099096298217773e-01,5.521062249042563153e-02
