1.024558438136370597e+00,1.575068819686608279e+00,4.980443764474602464e-01,5.032137772666022135e-01,5.748244524002075195e-01,6.295647319368091743e-02,1.924003018480000000e+11,3.329043424951669272e-02,4.776073982623224579e-02,9.957317651146088133e-01,9.972019709160160339e-01,1.058006654991813456e+00,8.312415130747604630e-01,1.601169406663280892e+00,1.600071126061229698e+00,4.014430682409838580e-01,-3.571640519168835638e-06,5.120593058960457711e+01,5.121442924575255518e+01,-1.650806884370412320e+01
7.270729440099528151e-01,2.112568665883910679e+00,5.048838769375151303e-01,7.968384101586051260e-01,7.413751482963562012e-01,6.719766251373793242e-02,5.567426368060000000e+11,5.093050363961985905e-02,7.714542454834885654e-02,1.005762951837844810e+00,1.002092185216225007e+00,1.571811949453393309e+00,1.111156830990311262e+00,1.604334030710607317e+00,1.600479852487613153e+00,3.712706611405584001e-01,-1.718433049771791999e-04,6.429396846011127309e+01,6.430982603332400060e+01,-3.951014036497890203e+01
9.364644438853575448e-01,2.151681910237975615e+00,5.010634844735395443e-01,7.072693896937438662e-01,5.456403493881225586e-01,6.486176150119471462e-02,3.601755123170000000e+11,4.104454122315957798e-02,5.954022109727673262e-02,9.682548173925968893e-01,1.028583039030949164e+00,1.007449818550373077e+00,7.229751515258456829e-01,1.604663325330331514e+00,1.603562426746452108e+00,3.442185751441905195e-01,-2.693682712248967661e-06,5.850014431683447214e+01,5.849897455728348206e+01,-3.303815586551473871e+01
8.552115648250691038e-01,1.630389524751768127e+00,5.038257219689324939e-01,8.189669242351204081e-01,6.408044695854187012e-01,5.952922675268135233e-02,7.651626830950000000e+11,4.343163117279534580e-02,6.301974490777544069e-02,1.001234742346429618e+00,1.004213634245323172e+00,1.260774021464582839e+00,9.739042037764702453e-01,1.602908062625697960e+00,1.601580876631108818e+00,3.882980300036275034e-01,-2.061268931095624387e-05,5.656730399529792663e+01,5.656996039198310200e+01,-2.119650495875478668e+01
8.056092479025586117e-01,1.372142440274195518e+00,5.138228445503574271e-01,5.470557976757643992e-01,5.950469970703125000e-01,5.426515490977856793e-02,8.648305608450000000e+11,3.448095597434263498e-02,4.765732917717405842e-02,9.976008794750809150e-01,1.002273157438688278e+00,1.095335086091370869e+00,9.001228900389048881e-01,1.600672214678146021e+00,1.600554595526971546e+00,3.979188051207415144e-01,-6.890496842159451106e-06,5.533627249667146941e+01,5.534557260333528461e+01,-1.445223899596327399e+01
9.172753145758816284e-01,1.056473777444997042e+00,5.233691727222010703e-01,7.407452107128740248e-01,3.908823877573013306e-01,7.605719351898054814e-02,2.413274678700000000e+10,4.684973532595135270e-02,6.251368179111285728e-02,9.545556380508913863e-01,1.011194508462215369e+00,7.856319687195753021e-01,7.434530091148238151e-01,1.603857404253064889e+00,1.602268020234122625e+00,3.866931645459353306e-01,-2.811844076559077440e-08,4.712504318256895885e+01,4.713069389322291158e+01,-4.105511291092595272e+00
9.828331375930675629e-01,1.456820421506624275e+00,5.100139685069926543e-01,6.875487589795858945e-01,6.688004136085510254e-01,6.177521137206853918e-02,1.033876729940000000e+11,3.826103252206262267e-02,5.030122222573110702e-02,1.005380263165093213e+00,1.000609771787134283e+00,1.336666204597394492e+00,1.068870086148871135e+00,1.601431904821552177e+00,1.599483982969008400e+00,4.054063264246675069e-01,-3.801959924726058088e-05,5.091362593200243936e+01,5.093680262380939183e+01,-1.413279562072095530e+01
9.070025228143731022e-01,1.980069296260688727e+00,5.137376563697788612e-01,5.094822393617273182e-01,7.035708427429199219e-01,6.181839705197389456e-02,3.224156429450000000e+11,3.808273223749130548e-02,5.226895307229609267e-02,1.002753933050509305e+00,1.000247689485319613e+00,1.393885192023232245e+00,1.015623706325881059e+00,1.601662383206028162e+00,1.599470620694376954e+00,3.826888214044109060e-01,-6.934328673468841857e-05,5.778246852121993271e+01,5.780782289162314669e+01,-3.081942818845319110e+01
5.684805507409338432e-01,1.690898501686432187e+00,5.158678542471456518e-01,5.967596361355682610e-01,7.565007209777832031e-01,5.947881076851524451e-02,1.254503849230000000e+11,4.883594969865769769e-02,6.261422295140103844e-02,1.003676202692394437e+00,1.001322486041034576e+00,1.640153598388269129e+00,1.209591949519238652e+00,1.603756960311017998e+00,1.601215550010912425e+00,4.052907636202433550e-01,-2.233643955303297730e-04,6.651603969796882154e+01,6.654300349493327360e+01,-3.389647596111644390e+01
1.084727695769351685e+00,2.180209231618156718e+00,5.031071901899019094e-01,6.213366856770434765e-01,6.863150298595428467e-01,6.607724044245255612e-02,4.969847663660000000e+11,3.854741186439932660e-02,5.446732305161013088e-02,1.001810159164444158e+00,9.984203251759639075e-01,1.343286417548140932e+00,9.614408128020816013e-01,1.600815595508093825e+00,1.599786297121468914e+00,3.829327226207060453e-01,-5.043164431174682429e-05,5.484146621895346385e+01,5.486302187455363111e+01,-3.054913192116833542e+01
