8.075160474883902317e-01,1.549919029909442969e+00,4.120146745655014486e-01,8.688028333088338995e-01,7.022746801376342773e-01,6.570259106032017016e-02,9.012615790240000000e+11,5.552735599774112629e-02,6.820911446954486257e-02,1.009882479649655496e+00,1.006129133138869758e+00,1.462450173371171225e+00,1.050263897057721829e+00,1.605364971707308630e+00,1.599395107431946572e+00,4.703589646243750422e-01,-7.299223445944450286e-05,5.931683416544025533e+01,5.933265251111403416e+01,-1.284190394490777898e+01
1.102572810837143091e+00,2.156693709836275286e+00,4.992154959789972257e-01,7.447623572221691024e-01,6.466533243656158447e-01,6.643350903276734609e-02,7.990349986930000000e+11,3.936203499628087438e-02,5.846697222756878226e-02,1.006329070655178404e+00,1.002513363362724341e+00,1.263703215094395649e+00,8.935050030576826563e-01,1.601748758709730547e+00,1.600231435512184719e+00,3.762626049104044190e-01,-2.108141624849542951e-05,5.436766499245700146e+01,5.437460400324321341e+01,-2.922283334690204626e+01
1.037030735101327483e+00,1.773940846936779003e+00,5.614700031892173593e-01,8.789170719536560927e-01,3.901955038309097290e-01,1.156038865336518340e-01,8.339447698430000000e+11,7.220894529484442326e-02,1.378607192063139586e-01,9.322919658651116492e-01,1.058448565159703536e+00,7.773788219113191289e-01,6.272941436482638577e-01,1.605341723945326482e+00,1.604007209192882977e+00,2.853072426660406280e-01,1.064311751201998563e-08,5.079241830948539871e+01,5.079781823710985833e+01,-2.329231403913275855e+01
7.360422703956110979e-01,1.293963089828759738e+00,6.019782925810748253e-01,6.811026091775960190e-01,6.121782660484313965e-01,5.130058045081464790e-02,7.238636817000000000e+11,3.800097158488403154e-02,5.183920161338775867e-02,9.992476684510460672e-01,1.002914050597710771e+00,1.161450404814911241e+00,1.096746276809384302e+00,1.601305092632663518e+00,1.601023399721068330e+00,3.581837122626129744e-01,-1.081023646476227077e-05,5.443538364458868273e+01,5.444971773730031828e+01,-1.964840805561024339e+01
9.756915983856777608e-01,1.064299627683515270e+00,4.317074934320526691e-01,5.949072060043496535e-01,5.858577489852905273e-01,6.468273613764485841e-02,2.701852871950000000e+11,3.523978228924381367e-02,4.350119423035182786e-02,9.980014473111509243e-01,9.996198555909442396e-01,1.128962598567221809e+00,1.027383586129584137e+00,1.600691793934988283e+00,1.599446778177526785e+00,4.594358578984602537e-01,-9.857850273879786463e-06,4.840810078998746491e+01,4.843033364508372784e+01,1.997872635654387663e+00
6.135935814445804271e-01,2.271200557337564874e+00,4.790202068643674149e-01,8.919244230626239833e-01,7.074764966964721680e-01,7.562827699452268071e-02,1.189125955150000000e+11,6.059158285207753847e-02,1.028950170175647882e-01,1.006685496773713995e+00,1.013969422364979334e+00,1.612049461647136583e+00,1.060310333674083560e+00,1.606141888022528885e+00,1.605722540800500697e+00,3.660130849480726645e-01,-2.419000690139132888e-04,6.918678758568928799e+01,6.918378273332356798e+01,-4.622901850706266202e+01
6.468048836848319105e-01,1.265021544378089224e+00,4.272520642624468290e-01,5.753123983874189884e-01,5.166918635368347168e-01,5.889025428043104249e-02,4.114740306190000000e+11,4.538805092149163223e-02,5.929778931161439753e-02,9.636000952208638726e-01,1.012146499289489077e+00,9.631168340904819880e-01,7.407529515499992057e-01,1.603204465225424702e+00,1.601441966705518638e+00,4.385453266502769010e-01,-2.447122111533195481e-06,6.166410677022913234e+01,6.166686583986561487e+01,-5.498879405173507706e+00
7.502514892531666479e-01,1.925167409683603337e+00,5.146627920221402697e-01,9.309840429208593449e-01,6.029028594493865967e-01,8.283238458991126762e-02,1.843550360140000000e+11,6.600280471992055198e-02,1.192662507794128857e-01,9.852097631374449049e-01,1.013273809207852150e+00,1.194278607975334028e+00,8.866323249208225565e-01,1.605806592631167540e+00,1.606466909416731648e+00,3.201572116142479274e-01,-1.823286158310563902e-05,6.195146686731294494e+01,6.194627923538634917e+01,-3.334413833866940990e+01
5.763213622546081716e-01,1.590425279422057248e+00,4.489796317517043556e-01,8.022321947619267535e-01,5.422122478485107422e-01,6.538301975265059518e-02,4.198501872790000000e+11,5.634409013545500083e-02,7.756512892173689222e-02,9.609383696594655522e-01,1.018679047019820150e+00,1.064364473842149161e+00,7.815646233925453989e-01,1.604747028289107647e+00,1.603534547344156680e+00,4.089117432971402510e-01,-8.441622053209148579e-06,6.666105688941669882e+01,6.665467188395297171e+01,-2.359933365574779529e+01
1.041471666277029362e+00,1.974994445471580651e+00,4.029662890522096030e-01,6.483030049033644548e-01,4.638932049274444580e-01,7.872518897329650045e-02,4.688852332920000000e+11,4.165576591896800324e-02,7.675208387790768971e-02,9.621826365436101369e-01,9.952360056315546766e-01,8.652253948345558499e-01,5.877698607025139133e-01,1.602801030159872298e+00,1.601195196726720393e+00,3.426822660350896110e-01,-4.695080489676977536e-07,5.615619768537045076e+01,5.615604275179163096e+01,-2.184541152840866118e+01
1.073667646116438057e+00,1.339163263709403529e+00,4.686083890641604688e-01,5.562453355911106678e-01,6.374932527542114258e-01,6.536808784725167687e-02,3.925184735400000000e+10,3.464254069121356500e-02,4.505609476449058681e-02,9.978228106469475556e-01,9.988030750501564192e-01,1.247629638206284586e+00,1.050524644605193236e+00,1.600024888478020157e+00,1.599132134212212897e+00,4.317250777907688519e-01,-2.351953952120041009e-05,4.809358734021092374e+01,4.812250132943989200e+01,-7.617585560048673265e+00
1.145218369238237388e+00,2.070869781905852580e+00,5.714070098800329012e-01,5.471601076831921207e-01,5.432789325714111328e-01,6.689025303701223724e-02,1.711497060790000000e+11,3.357359821369782643e-02,5.166838802147194487e-02,9.951596154279364059e-01,1.006410262546600043e+00,1.001992178622571394e+00,7.610568841082949731e-01,1.601734024459093630e+00,1.601336639098599468e+00,3.367441685379072291e-01,-2.529428529242963695e-06,5.078574431640333131e+01,5.079293785676625106e+01,-3.011238162789472028e+01
9.916087360797337658e-01,2.007163988208701788e+00,5.324658831029400741e-01,7.725623845096634135e-01,5.713723003864288330e-01,6.595857817004779911e-02,8.815811163710000000e+11,4.147738519560708464e-02,6.656514217869015371e-02,9.794353527091206324e-01,1.012529649842650592e+00,1.076886329136214071e+00,8.101082127349933382e-01,1.603666003642769677e+00,1.604075682794425362e+00,3.412855568212441182e-01,-3.590154003219785633e-06,5.511892992306098193e+01,5.511771144350444729e+01,-3.001744066843912506e+01
9.406680012324543094e-01,2.308525581473639399e+00,5.836906616534843772e-01,6.131031405626220510e-01,7.260439395904541016e-01,6.557644705256093776e-02,5.059828933580000000e+11,4.064200755762407274e-02,5.852543852359605447e-02,1.003518205319400947e+00,9.937136882467952903e-01,1.422863518449309250e+00,1.092855851409113566e+00,1.602390073620203026e+00,1.600828033615462331e+00,3.349679804462464272e-01,-7.851272955622849530e-05,5.765739002990309103e+01,5.768141876456640915e+01,-4.136068555742316022e+01
7.211104222097857175e-01,2.190125109987247853e+00,4.070773158624032551e-01,7.086221039197473370e-01,5.899712443351745605e-01,6.935099566106850411e-02,9.468087182610000000e+11,5.074726231088318856e-02,6.660188213910896160e-02,9.689747368973549158e-01,1.028578208413096107e+00,1.178285376886314406e+00,7.457383492223507160e-01,1.606545087332866828e+00,1.602856381653905649e+00,4.181015684381099162e-01,-1.955483789523135041e-05,6.657060655098338486e+01,6.655501256688941680e+01,-3.564769924086210295e+01
7.749991893005291343e-01,1.704606590071734873e+00,4.575474860954818479e-01,5.168200947256711419e-01,4.591257274150848389e-01,6.931784096761617331e-02,2.192619974320000000e+11,4.470864730568367001e-02,6.738072283786471217e-02,9.583988762405920570e-01,1.012801135120465323e+00,8.538822827263361503e-01,6.215014173396368191e-01,1.603024918948225519e+00,1.601705731195784743e+00,3.522140286474197413e-01,-6.598615715081825669e-07,6.053545994111563289e+01,6.053135437498324478e+01,-2.283232871766573879e+01
6.677128440405920573e-01,1.105876837869416374e+00,5.544883687443380449e-01,6.450784854190600992e-01,6.879580020904541016e-01,5.233394803019342234e-02,3.756508067220000000e+11,4.028079563370557531e-02,5.068519672233929435e-02,1.002858008986302840e+00,1.002902171325768199e+00,1.353327702436708080e+00,1.306756614557460727e+00,1.600932910344708970e+00,1.599204124261007331e+00,4.002270876403680733e-01,-5.052258727454810564e-05,5.619091644245632011e+01,5.622643702508347019e+01,-9.191037642523482987e+00
8.617178520305310840e-01,2.372726988380312374e+00,4.459009625636556895e-01,7.945674533477314894e-01,5.236741155385971069e-01,7.102696773500705163e-02,9.652109523710000000e+11,5.361150180475372784e-02,6.853908110811066101e-02,9.575139052393103478e-01,9.712407908945016599e-01,1.001894566098235018e+00,6.560085846922006914e-01,1.606034864131486106e+00,1.605760678301689559e+00,3.902660856433976533e-01,-3.415708300190157420e-06,6.289344672680923054e+01,6.289456356491361788e+01,-3.959170886317593130e+01
6.447243574650838305e-01,1.869717137845312571e+00,5.748270741918632964e-01,5.326989241346254955e-01,6.867823004722595215e-01,5.838076180977191942e-02,4.056032408480000000e+11,4.032267448198084692e-02,5.923363062930990519e-02,9.914775594718262530e-01,1.012487838303274046e+00,1.335710125818683425e+00,1.064096291652387949e+00,1.602626163392011138e+00,1.602698766275231668e+00,3.282414665741991144e-01,-4.263463755094676778e-05,6.384312271454467691e+01,6.384194092025060741e+01,-4.047859836892684626e+01
5.823871382024456977e-01,1.779358600396257595e+00,4.407136546215271178e-01,6.730214784382054782e-01,7.544486224651336670e-01,6.196702960243039016e-02,9.489225354170000000e+11,5.231468126134297680e-02,6.693581970511922052e-02,1.001850313069847065e+00,1.022155139690898995e+00,1.700069812432610350e+00,1.133194953867977972e+00,1.604822879496592858e+00,1.602725552260040542e+00,4.547475171885413947e-01,-3.045132732416279625e-04,6.795114818480928420e+01,6.798717213997711895e+01,-2.977396776677370482e+01
8.617241711319895137e-01,1.640747496573623065e+00,5.176790413114902289e-01,5.083740711917311694e-01,6.492790877819061279e-01,5.723742679926102639e-02,3.436052432060000000e+11,3.704610727265082032e-02,4.825878226427989665e-02,9.963993157951646085e-01,9.954378610915339820e-01,1.203766753962920433e+00,9.609490675520346858e-01,1.600784502680345112e+00,1.599887096943006126e+00,4.014632395216026772e-01,-1.771834226003272578e-05,5.606367705618477260e+01,5.608026961418375578e+01,-2.279209525944841985e+01
6.900081112966217622e-01,2.100871115077836748e+00,5.568281984396777906e-01,8.397538545748283179e-01,4.494099169969558716e-01,9.531744811672693274e-02,3.934319673810000000e+11,6.275878154888984983e-02,1.378684422123584441e-01,9.352787664722626015e-01,1.034776961683371299e+00,8.769191708480208458e-01,6.679132475589693030e-01,1.608107906197709269e+00,1.609035779632514762e+00,2.339333690506893437e-01,-7.469361761469805870e-07,6.412343898448597201e+01,6.411573126801231126e+01,-4.280711496408489580e+01
1.010893389936724951e+00,1.170699952496839336e+00,4.971634263499355444e-01,7.217836566411724997e-01,3.683292567729949951e-01,1.281627039488070219e-01,5.581979490050000000e+11,4.534713705083196628e-02,1.324621614641864620e-01,9.521684951310992462e-01,1.014442725552285429e+00,7.729840203787073927e-01,6.970544066486887846e-01,1.602949399412513687e+00,1.602796985695013277e+00,2.324646974296666613e-01,8.182383662567038187e-09,4.664732302743841785e+01,4.665022089750294043e+01,-5.071093879476477717e+00
9.511590131342231302e-01,1.876746451330560062e+00,4.455167754503861488e-01,8.199914053351452514e-01,6.708037555217742920e-01,6.301348783824733957e-02,1.271512710690000000e+11,4.313182468410630549e-02,6.081695246575508779e-02,9.996721310003567895e-01,9.963574577753553374e-01,1.323268807581118756e+00,9.438334789171469730e-01,1.602987667396250648e+00,1.599768219562457849e+00,4.148785645831992164e-01,-3.685937160474824832e-05,5.716784513012581215e+01,5.718024711724144993e+01,-2.307540185674263711e+01
5.414574581820713606e-01,1.011884261531117213e+00,4.856707168963510513e-01,8.657468087253306077e-01,5.662336349487304688e-01,5.112052090114005409e-02,2.717600352380000000e+11,4.864774614687366466e-02,6.214585954042300964e-02,9.602552672023816349e-01,9.999303080674960542e-01,1.084897271410891539e+00,1.029178541600617169e+00,1.607798558652571597e+00,1.602431543314092988e+00,4.294791377391198317e-01,-8.411449513077533992e-06,6.192026773244368343e+01,6.192191660040813872e+01,4.037005249589673550e-01
