5.502767837614218616e-01,1.176889702961810835e+00,5.100632919513456986e-01,6.172924770323229282e-01,4.918075203895568848e-01,6.140848123781050827e-02,2.542500856700000000e+11
5.736029424293129786e-01,2.037289882211843484e+00,4.818091810446693546e-01,9.164172745480486659e-01,6.851636171340942383e-01,7.282175762147669040e-02,6.777011558040000000e+11
5.459873856416066484e-01,1.446033200944740083e+00,5.072297622039305676e-01,5.843703378863858156e-01,7.567291557788848877e-01,5.544597310759469266e-02,7.487910779090000000e+11
6.087818624708642989e-01,1.801598108738131643e+00,4.860401516803568023e-01,8.864835772084636023e-01,4.806760698556900024e-01,7.807669034877429137e-02,3.312380074480000000e+11
4.685506867657065477e-01,2.228102117760648593e+00,4.395361920552459667e-01,8.220769919525265923e-01,4.421709626913070679e-01,1.279580321606390569e-01,4.566395966900000000e+11
7.695238994829717294e-01,2.373646963391937259e+00,5.032481090216182062e-01,8.180084691504216909e-01,7.129533290863037109e-01,7.204842653728005253e-02,9.684957513890000000e+11
7.448639858312379181e-01,1.374255111772973548e+00,5.119089750525657179e-01,5.213836520775645411e-01,3.972909599542617798e-01,7.400602949871903924e-02,7.757541292800000000e+10
1.117184214954118238e+00,1.866019154863475249e+00,5.090028406108544345e-01,5.595743270654808255e-01,5.809392333030700684e-01,6.537055039017414249e-02,9.593119682840000000e+11
1.092031789810877118e+00,1.703553283232029036e+00,5.074764557084853189e-01,6.279077688581931049e-01,6.471444964408874512e-01,6.565185086536418080e-02,4.690641378300000000e+11
6.434101125252966735e-01,1.892296556846637667e+00,4.991399601997080215e-01,6.839867323535890886e-01,6.029143631458282471e-01,6.324684765228283378e-02,1.164321321430000000e+11
9.055468446121870407e-01,1.581719458012939450e+00,5.091356663967083751e-01,9.213123886076581837e-01,5.993964374065399170e-01,7.905293343658248428e-02,7.286737930960000000e+11
7.741443401533590896e-01,1.627556692281194817e+00,5.118829333524697045e-01,7.960215041789606705e-01,6.219309568405151367e-01,5.499563236350024642e-02,6.851080081270000000e+11
1.044256535969143584e+00,1.524289045989398739e+00,4.839599273516131395e-01,8.077994401145005554e-01,4.987533688545227051e-01,7.293863665435051935e-02,2.187997494320000000e+11
1.173846873214364317e+00,2.058682130198300708e+00,4.847857485357007223e-01,6.736659399199081966e-01,4.844502210617065430e-01,7.237527545521105221e-02,6.654202121540000000e+11
9.892019264548882473e-01,1.569530338159105254e+00,4.989031081362950149e-01,5.101092720257677238e-01,5.702368617057800293e-01,6.128212367031460328e-02,9.754156421410000000e+11
7.186209501318315818e-01,1.385893283470459147e+00,4.937205100286380377e-01,9.244713234202608376e-01,5.317253470420837402e-01,7.270725129116351049e-02,9.307351269080000000e+11
8.937592974833233894e-01,1.050399841222980912e+00,4.968193757184958259e-01,5.727009812069026040e-01,6.373150944709777832e-01,5.996000326753481158e-02,9.290492622760000000e+11
6.876657538600833286e-01,1.783609497427210977e+00,5.079387479023488305e-01,7.212094895081051504e-01,7.441271245479583740e-01,5.987716147439348102e-02,5.050485280830000000e+11
1.057088660990974205e+00,2.274053664020684540e+00,5.093432977746610302e-01,8.329135343539830760e-01,6.272000670433044434e-01,7.373240868356423228e-02,4.467790171730000000e+11
8.491989116479720101e-01,1.296376143235182798e+00,4.955657174242509289e-01,7.192538841459816812e-01,6.058951616287231445e-01,5.797416449957637496e-02,8.746019027440000000e+11
9.580231930787297401e-01,1.910658317133432815e+00,4.933503246728673242e-01,8.958264339123997999e-01,4.816086590290069580e-01,1.080249259813099716e-01,8.553076410400000000e+11
9.287951095238181631e-01,2.354718810909843363e+00,4.900968367513865998e-01,5.983639050790947600e-01,4.432701170444488525e-01,7.710859624841914783e-02,2.987100805930000000e+11
1.013503488184349210e+00,1.153299342177930953e+00,5.311261505054047927e-01,6.404720474174646627e-01,6.672153770923614502e-01,6.520309426347159487e-02,2.241524179020000000e+11
7.026822028545743892e-01,2.247206423175448275e+00,4.941283450028262636e-01,6.643696001011134555e-01,5.628482997417449951e-01,7.290825957441693372e-02,2.808875979780000000e+11
5.885097340300172730e-01,1.975126324358656538e+00,5.120974598438637893e-01,5.437812381353943625e-01,6.465883553028106689e-01,6.191437424476997631e-02,7.219908101940000000e+11
6.263576248420472670e-01,1.094492979898683105e+00,4.933944861755880096e-01,8.512271406407505570e-01,5.954539775848388672e-01,5.069205122867614932e-02,3.488367083510000000e+11
7.989677695397778834e-01,1.022700691150980612e+00,4.806721385059173346e-01,7.439285156581237901e-01,4.961753487586975098e-01,5.821950490298388736e-02,6.457961908430000000e+11
9.983650950285286596e-01,2.081694976655533491e+00,5.134360099406694022e-01,7.536609713440411973e-01,5.787958204746246338e-01,6.327904664428729564e-02,8.598883519170000000e+11
8.520980658116018569e-01,2.180540509613412503e+00,5.022551277656617241e-01,5.176978318642383448e-01,7.171057462692260742e-01,6.391291874921567473e-02,3.000481860390000000e+11
