8.255372433125484077e-01,2.149742484644916019e+00,4.925517567239419137e-01,6.985013743097682193e-01,4.932138621807098389e-01,7.255527300225594889e-02,2.185006808940000000e+11
7.014759518250291981e-01,1.172010321172527680e+00,5.187701926085382942e-01,5.049287446732697582e-01,6.248480677604675293e-01,5.398694148155347428e-02,2.873480600500000000e+11
7.410336048053106639e-01,1.362657307809350460e+00,5.765602361174658741e-01,5.843484674714686244e-01,5.103853046894073486e-01,5.540675581953746764e-02,8.456159013780000000e+11
8.103479304115641657e-01,1.146873722716408306e+00,4.642710607047011995e-01,8.759228799867740944e-01,3.933467864990234375e-01,9.067952626753439382e-02,1.568217354870000000e+11
9.647694946228549950e-01,1.489401736451029912e+00,5.313944733455850944e-01,5.251095176274274134e-01,3.926453292369842529e-01,7.448005975356297714e-02,5.442369875560000000e+11
1.049660230243715020e+00,1.892503965449969350e+00,5.454276299815016271e-01,8.491627850615719453e-01,4.588160067796707153e-01,8.375449451445238225e-02,8.319798334530000000e+11
6.586071243334732372e-01,1.559723718243750001e+00,6.010839199306570180e-01,7.398364088289476337e-01,6.953343749046325684e-01,5.630462519355527995e-02,8.875351655270000000e+11
9.073510448570546449e-01,1.763622017962177546e+00,4.662308382933519901e-01,5.114991408295077591e-01,7.093325853347778320e-01,6.112011732571820399e-02,7.429503356260000000e+11
5.084626489892577483e-01,1.553994561389735241e+00,5.128933253352412347e-01,9.137716126418606866e-01,5.002393275499343872e-01,7.598698634549228004e-02,5.437062085730000000e+11
9.326323880003597466e-01,2.130129295141220958e+00,5.688313095965251698e-01,5.621885802942454546e-01,7.081873118877410889e-01,6.306628297729688359e-02,4.931571114160000000e+11
1.124640291942968329e+00,2.047534767146435897e+00,5.099971289397131624e-01,7.657250009569751548e-01,5.344337821006774902e-01,6.902238512731428965e-02,5.922706247350000000e+11
9.586743622732089021e-01,1.894331936975053310e+00,5.073278197978267068e-01,7.170555078569291751e-01,6.557333469390869141e-01,6.087028389547810558e-02,1.048140905720000000e+11
7.941914149795904487e-01,2.324370388976615853e+00,5.038087177904740921e-01,9.005858433604860824e-01,5.814817547798156738e-01,8.552645341490849873e-02,6.307334228090000000e+11
9.068342239370008606e-01,1.017069734627977118e+00,4.658958668713594764e-01,7.826621050809621227e-01,5.057417005300521851e-01,6.689315704376619376e-02,1.405927507910000000e+11
7.599504718460556862e-01,2.066924725857008038e+00,4.307251730222964592e-01,7.606635618149056866e-01,7.300120294094085693e-01,6.528813008280487384e-02,9.242526597330000000e+11
9.960129855579290536e-01,2.268254716164929796e+00,4.289938198820329451e-01,9.338067343578874135e-01,5.807214379310607910e-01,8.437823079861328512e-02,6.094215797400000000e+10
8.026698986380891299e-01,1.768209760750523607e+00,3.828356884818736594e-01,7.877380153658355422e-01,4.359195232391357422e-01,1.052101475642959194e-01,7.610245600910000000e+11
1.068765807650819077e+00,2.216598444360011300e+00,4.690963412441225833e-01,6.379968045702414381e-01,4.055198282003402710e-01,8.708890536256730375e-02,8.154031939780000000e+11
5.978068042195345821e-01,1.344326503736819500e+00,5.375183522342078524e-01,8.196172894205573378e-01,6.048506796360015869e-01,5.401535763720177741e-02,2.194443043280000000e+11
7.085407290150358417e-01,1.934886130398827175e+00,4.939277011265579276e-01,8.383296870067969975e-01,6.417459547519683838e-01,6.180145369186595961e-02,5.932421756560000000e+11
5.537856130364394724e-01,1.771969266337594551e+00,5.174147589443238715e-01,9.144896340050806538e-01,7.079663276672363281e-01,7.581302676330903267e-02,2.283868238660000000e+11
6.985911710244537831e-01,1.623580138622023661e+00,4.127160783023892665e-01,6.114579757275218075e-01,6.575752198696136475e-01,5.620019667205344849e-02,8.446617003590000000e+11
1.086765070059319438e+00,1.445937732312652990e+00,4.078413733309371181e-01,5.851195917131239987e-01,5.754107832908630371e-01,6.702480406121813505e-02,1.490706888960000000e+11
5.667337701041473830e-01,1.261842481112931624e+00,4.414996112023477082e-01,6.679643711523542970e-01,5.277109742164611816e-01,5.683848274164993164e-02,1.789494661930000000e+11
8.802223563505581216e-01,1.052658841988893812e+00,5.840660525278377202e-01,6.959797585934707209e-01,5.821829736232757568e-01,5.920962938372942297e-02,6.552249896490000000e+11
1.169401952449833360e+00,1.661434257094369649e+00,5.279416365598526006e-01,6.142201609463238121e-01,5.425340235233306885e-01,7.106261001725699966e-02,2.039279749770000000e+11
