4.080245189790882021e-01,1.799605523888458070e+00,5.607726906819304746e-01,7.505234424008576655e-01,7.695693969726562500e-01,6.848210337116733548e-02
5.514139032348914782e-01,2.140253865132439426e+00,4.722502698456338965e-01,6.538346464973635586e-01,7.983829677104949951e-01,7.479831675149339887e-02
5.235917223286334909e-01,2.245892919575738667e+00,5.416182068340132938e-01,7.931843816177889250e-01,5.352002382278442383e-01,8.010604183156633251e-02
4.429777628910680498e-01,1.862362214226193746e+00,4.680890839036653261e-01,8.201474328508067124e-01,6.766253411769866943e-01,7.184859395198239795e-02
1.072129993819454841e+00,2.097645892198102935e+00,4.595372366725408719e-01,9.115559172233488328e-01,6.177627444267272949e-01,1.034317581428870758e-01
5.685743792854331957e-01,1.297771057382829163e+00,6.101082609091660336e-01,6.805616158528120518e-01,6.988051831722259521e-01,4.915333376031283397e-02
8.060676428600341836e-01,2.378793176913291507e+00,4.435954076146318981e-01,7.609909235708177677e-01,5.384728908538818359e-01,7.301560586390321017e-02
6.309753472823605991e-01,2.403427661650875180e+00,6.016216602081825293e-01,5.713545718964697651e-01,6.562257409095764160e-01,7.139194982881857943e-02
1.019249309243514201e+00,2.530734756469027236e+00,5.292734256667165349e-01,5.491966090951997392e-01,6.166070103645324707e-01,6.544797722195982992e-02
6.463617538531746254e-01,1.688696632485054083e+00,4.589751834583024048e-01,8.343889426195405523e-01,5.633891820907592773e-01,5.867993101079471696e-02
1.078440618308300181e+00,1.913264614731986057e+00,4.341847150681326650e-01,6.997906925043710924e-01,6.367863416671752930e-01,6.356333990587670346e-02
7.401583871604154874e-01,2.262386399518282687e+00,4.833346065695839355e-01,9.398323987179242334e-01,5.684472322463989258e-01,8.857392685620191219e-02
9.002982352962033419e-01,2.503199364795755333e+00,5.732534261419828248e-01,7.849532244386249191e-01,6.924180090427398682e-01,7.468870324271614791e-02
9.069994347330601059e-01,1.438912170088113340e+00,4.916998450814821231e-01,6.435448051990995122e-01,6.228621900081634521e-01,5.690698588603404495e-02
1.146606370973263678e+00,2.300431148219212130e+00,5.085616399631919249e-01,6.159020467111848696e-01,7.139686942100524902e-01,6.685505391456958435e-02
6.025309447664841667e-01,1.482405986498000594e+00,5.324316829713056087e-01,7.095058588070337624e-01,7.671038210391998291e-01,5.274415290754330687e-02
9.410858588449745321e-01,2.126669814633947109e+00,5.909995249474384593e-01,7.113237297787696756e-01,5.949718058109283447e-01,6.354509524740925563e-02
1.168514733705434017e+00,1.799640995255469278e+00,5.162200238393340745e-01,7.434597365961638227e-01,5.880482792854309082e-01,6.780015184597532052e-02
8.450179209166435168e-01,1.057932017171417272e+00,4.501417407498559120e-01,5.811941685052968154e-01,6.680978238582611084e-01,5.792639785836595223e-02
6.641759240169470280e-01,2.483313532091349973e+00,4.348115147494612809e-01,8.757712225262377359e-01,7.520849704742431641e-01,7.970073059792870396e-02
7.297799065902689231e-01,1.621093395352297017e+00,5.596231034544232319e-01,5.994447990074953658e-01,6.926352381706237793e-01,5.301956577259436809e-02
9.750083025630027489e-01,1.299887235887351666e+00,4.103067595710593873e-01,6.819546800174653978e-01,5.391008555889129639e-01,6.531783103950594693e-02
5.702820526055774053e-01,1.357534797007061700e+00,4.363321041410859191e-01,8.629335890472529247e-01,5.901759266853332520e-01,5.569474227750703665e-02
4.440866490934485267e-01,1.998183151331321961e+00,4.683108362399947544e-01,6.231005485179659242e-01,5.828744769096374512e-01,7.420340387688373340e-02
7.019417269214595079e-01,1.194998689936323633e+00,5.682867114884205817e-01,6.383804060725093432e-01,5.852300524711608887e-01,4.928058077669850157e-02
8.273338728394952213e-01,2.010876162351834751e+00,5.742366574699027115e-01,8.493606728050404620e-01,6.906749010086059570e-01,8.120863174106873750e-02
4.709880132641432460e-01,1.245077491161536321e+00,5.086312420360205033e-01,9.237796517563547916e-01,6.794866621494293213e-01,5.884887171192865196e-02
8.063732584367215850e-01,1.695749061456586215e+00,4.320267894510958495e-01,5.556263400773819860e-01,7.432755827903747559e-01,5.874989655525164611e-02
