9.127933746918289737e-01,1.813609686328247816e+00,5.068277706304441521e-01,6.478928166596775728e-01,4.439059495925903320e-01,7.386166663841597924e-02,1.388537005560000000e+11
7.833322460140188515e-01,2.002934170581480711e+00,5.091697019829547477e-01,5.750439209138673569e-01,6.808003187179565430e-01,5.847766889765593223e-02,1.243982271490000000e+11
6.850583479555589772e-01,1.287889976868563657e+00,5.035062779568897362e-01,5.095753177375301757e-01,6.216403245925903320e-01,5.055613706260253526e-02,3.626914260190000000e+11
9.334387144370789313e-01,2.213805317299216036e+00,5.235532223153612774e-01,9.025537647291231869e-01,6.331187188625335693e-01,9.304212747122808658e-02,8.641028455710000000e+11
8.920714861135732310e-01,1.863150526620234837e+00,5.077729938308936930e-01,6.415557776507999632e-01,7.280215919017791748e-01,6.116021493992851443e-02,7.289734402400000000e+11
7.275958632222490063e-01,1.840706816394247047e+00,5.128915553540216443e-01,8.383433534912531071e-01,7.012225687503814697e-01,6.363727813744923800e-02,9.711240086640000000e+11
1.136928508293947537e+00,1.777658001178717306e+00,4.892272905371303215e-01,7.089741529735346104e-01,4.984985589981079102e-01,7.171249591675987745e-02,4.100590916380000000e+11
6.579508271366290018e-01,1.950966138353020796e+00,5.167428969812679629e-01,7.605795867084461648e-01,5.758541226387023926e-01,6.699081774948356660e-02,8.464858329050000000e+11
6.192565236895040126e-01,2.370173065916159061e+00,5.003985806198300024e-01,7.339607217724919419e-01,6.656166315078735352e-01,7.311754737540088200e-02,3.549343105210000000e+11
1.005060518408065429e+00,1.670616854520021510e+00,4.950236652643216217e-01,8.127610628652595093e-01,5.037792325019836426e-01,6.923838125761161422e-02,4.877131132180000000e+11
5.296709219654990308e-01,1.514896511063827056e+00,5.133686883784301935e-01,6.638370003400837494e-01,7.222745120525360107e-01,5.544504741209865806e-02,1.484562315410000000e+11
7.415352538645451075e-01,1.601717622328456159e+00,4.948838025619502479e-01,5.975494526744833390e-01,4.465279877185821533e-01,7.126142545393510108e-02,8.364653773140000000e+11
8.409649989043386231e-01,2.171806000231179645e+00,4.876945300405578498e-01,5.626867020641568296e-01,4.756188392639160156e-01,7.205533810285202900e-02,1.752387135630000000e+11
7.697892576173914758e-01,1.308980829035164550e+00,4.907909083910297898e-01,9.310272712357786640e-01,5.796562433242797852e-01,7.624374789046428624e-02,3.983785195220000000e+11
1.133246075343064430e+00,1.418806859609415216e+00,4.978077411804499586e-01,5.394385696517154383e-01,4.171002656221389771e-01,8.051436370961695399e-02,1.788836138890000000e+11
5.707826048866305735e-01,1.649869659685438084e+00,4.966176032458119449e-01,8.952607278598450069e-01,6.549485623836517334e-01,6.288550689491445578e-02,9.032941046200000000e+10
6.643151680722421126e-01,1.449661019942485973e+00,4.913168167866599489e-01,7.628103998769449889e-01,4.989861845970153809e-01,5.830829132559522954e-02,7.261159034570000000e+11
4.600869040591976100e-01,2.258390365888815587e+00,4.349340625195135535e-01,7.345674362846317251e-01,4.187363535165786743e-01,1.448822249758402458e-01,5.533963694500000000e+11
6.084351600799939863e-01,1.727555419980150386e+00,4.985697327564517223e-01,5.341056407622163382e-01,7.447206079959869385e-01,5.924839166518203193e-02,1.705930903200000000e+10
1.081167728867016509e+00,1.556097006521365289e+00,4.859718521413117220e-01,8.612641470960050727e-01,5.520854890346527100e-01,1.285462021403135369e-01,3.428414887730000000e+11
1.101005957666005175e+00,2.301869091373621945e+00,5.141780711377118562e-01,6.110322781196044772e-01,6.072829663753509521e-01,6.465314405069888526e-02,9.195140682130000000e+11
1.016618602757294543e+00,2.072193054007769764e+00,4.916382549182951589e-01,5.165680575247455497e-01,5.882560014724731445e-01,6.187331856352096260e-02,1.383770169320000000e+11
9.679700869647021033e-01,1.025988647564069378e+00,5.009934216611580116e-01,5.914500459393440268e-01,6.399253904819488525e-01,6.411297880714084130e-02,9.775473281970000000e+11
7.948753658839597946e-01,2.301157436901380304e+00,4.708628425323950761e-01,8.939687885899848530e-01,4.995544403791427612e-01,9.599460977277329832e-02,2.428356020060000000e+11
7.011965165807430012e-01,1.165917615522149342e+00,5.007335261594101361e-01,6.281114304021748751e-01,5.662442147731781006e-01,5.168193194022785431e-02,5.364590446830000000e+11
8.552461883669040255e-01,1.953678274725257902e+00,4.949264864527606611e-01,8.481525715658043696e-01,5.393244326114654541e-01,6.562480836613537871e-02,4.005729068340000000e+11
5.568553365846582448e-01,1.106421389435331637e+00,4.990393481190011360e-01,8.338152970543810660e-01,5.074808150529861450e-01,5.339789124321470126e-02,1.172154484970000000e+11
9.385972488911885625e-01,1.368044283994042987e+00,4.861472367235392666e-01,7.455048730442257465e-01,5.629786252975463867e-01,6.286838614555068094e-02,4.180344918830000000e+11
