8.841810240372705021e-01,2.115721752257350818e+00,5.259320829778885154e-01,7.258520423991912107e-01,7.252727448940277100e-01,6.502984872129757843e-02,2.956048190620000000e+11
8.718464230817584149e-01,1.479296484904612186e+00,4.699561207680237884e-01,5.607817939201602542e-01,5.495743751525878906e-01,5.839035371101941596e-02,1.763004775030000000e+11
1.020391818727350630e+00,2.120890799835029927e+00,5.391258783445309621e-01,5.201125866469969994e-01,5.339669287204742432e-01,6.683403612965066465e-02,3.945674892870000000e+11
6.645443464854441373e-01,1.870425075519178471e+00,5.679928933362460297e-01,5.483540262895095774e-01,7.534575462341308594e-01,5.995816735183756574e-02,9.042719128840000000e+11
1.171899305731948893e+00,2.187059590484365934e+00,5.107071103643602283e-01,9.115368815161049021e-01,5.398042201995849609e-01,1.253540867149113280e-01,4.962978199710000000e+11
1.095078815819890528e+00,1.327098535440385696e+00,5.794272310192376541e-01,6.011239771058209946e-01,6.070716083049774170e-01,6.441216823463569163e-02,2.721332897130000000e+11
5.142177979195090565e-01,1.772309396793291913e+00,5.461330517949498642e-01,7.687710649680404851e-01,6.121339797973632812e-01,6.529836857013093798e-02,3.133844600510000000e+11
6.955465661462040261e-01,1.174192289140071566e+00,4.446287358350257679e-01,7.002688745137415349e-01,6.855056881904602051e-01,5.489656759940264585e-02,1.115321614410000000e+11
5.547532417208338451e-01,1.036550113716144583e+00,4.709955530356442766e-01,6.268392784780960625e-01,6.373240947723388672e-01,4.907138415321132818e-02,3.001654519560000000e+11
7.656648388137010652e-01,1.937548329900216970e+00,5.128673167584070214e-01,5.954009135749759318e-01,5.330550372600555420e-01,6.609559475094184400e-02,8.869074641110000000e+11
9.469476623052860420e-01,1.810600708498681044e+00,4.317319097496821745e-01,6.769672437695458678e-01,6.372183561325073242e-01,6.096070118215923817e-02,7.422714496470000000e+11
1.050762977719692737e+00,1.990374408154353070e+00,4.350361280767719441e-01,6.309876451101084083e-01,4.597512632608413696e-01,7.356030967646431939e-02,6.843369764690000000e+11
8.431469164632673374e-01,1.219454781673736443e+00,5.222081678608563315e-01,6.484037847917221153e-01,6.978998184204101562e-01,5.774417916928098471e-02,2.378336230360000000e+11
9.344594663465416451e-01,2.358070017634834148e+00,4.981242646604515101e-01,7.398546993117463000e-01,4.891713410615921021e-01,7.565508413191657233e-02,1.347054262160000000e+11
6.497092403261969240e-01,1.738993458946110016e+00,4.517842561595166728e-01,9.442398664234019634e-01,4.869767576456069946e-01,8.250074498139459145e-02,1.259772885070000000e+11
1.117289494518191706e+00,1.668957631239432970e+00,4.925361693083475934e-01,5.359965699420053964e-01,6.621643602848052979e-01,6.672731744591753333e-02,7.086137707970000000e+11
5.955533942123740765e-01,2.282271213671180021e+00,5.820076425497824335e-01,6.862918629375073243e-01,6.179365813732147217e-01,7.829718745625735554e-02,1.492538355590000000e+11
7.904280142452483338e-01,1.360863684762399384e+00,5.019590971774471333e-01,8.226931694571051334e-01,6.189343631267547607e-01,5.987932905156423402e-02,7.793757096710000000e+11
9.906023012418114781e-01,1.613935966052020499e+00,4.072388303653105002e-01,7.904955440375641684e-01,6.605702936649322510e-01,6.878741385951936405e-02,6.994146917960000000e+11
5.375331763031108157e-01,2.048569618347972021e+00,4.354497110122842463e-01,9.047959035017183460e-01,6.863018870353698730e-01,7.060532943039721232e-02,5.829241875470000000e+11
7.333225359739868887e-01,2.187588355379652238e+00,4.242542577484644806e-01,8.340103905861592226e-01,5.607958436012268066e-01,7.348390265185222869e-02,9.683269710450000000e+11
5.958447564157114407e-01,1.307833111271942350e+00,5.088988894048891432e-01,7.391302578107022958e-01,5.183474570512771606e-01,5.415582982534739021e-02,3.617110082130000000e+11
1.133711337628699356e+00,1.565785013412804627e+00,4.808563267351732562e-01,7.012935736339509507e-01,4.267909079790115356e-01,8.024175644921094364e-02,8.102848110160000000e+11
