1.116922606581814970e+00,2.507363402464701352e+00,5.060761254424874789e-01,6.960554513659676923e-01,6.314286887645721436e-01,6.753846634845639407e-02,8.522830607570000000e+11
6.107760178072199064e-01,2.340792365053207202e+00,4.948716678463997432e-01,7.065890433894839173e-01,6.502835750579833984e-01,6.713005449743958408e-02,5.946245831260000000e+11
8.332087640117981087e-01,2.060693704779907431e+00,5.211206582371915585e-01,6.867594050615667411e-01,6.396237909793853760e-01,6.004347228388107194e-02,6.934207821330000000e+11
4.607631733338041768e-01,1.216833769428607548e+00,5.247135972954175553e-01,6.852256725688077310e-01,6.512406468391418457e-01,5.141098337672522778e-02,7.940277335050000000e+11
1.164329557903790446e+00,1.587624335834893596e+00,4.971028737973615663e-01,6.970088344712355166e-01,5.996007025241851807e-01,6.864643435740147570e-02,1.239070158050000000e+11
1.015856950228452238e+00,1.206647316422455374e+00,4.905479942681675865e-01,6.984765325032021854e-01,5.959514677524566650e-01,6.503204252707950328e-02,3.207822382700000000e+11
6.165679047367257359e-01,1.415676462780735001e+00,5.252863040079318591e-01,6.869599155458371298e-01,6.411978006362915039e-01,5.181039072239224108e-02,3.795889827300000000e+11
1.032388252950615870e+00,2.087206081301972382e+00,5.157546024428508735e-01,6.865806689458525680e-01,6.228766739368438721e-01,6.437058164667830429e-02,5.760501670700000000e+10
1.014922047337420752e+00,1.371396621916032510e+00,4.789138814144845990e-01,7.069514882817597989e-01,6.089349091053009033e-01,6.380920185673544243e-02,1.128204441170000000e+11
5.602374959581468694e-01,1.086642070857523734e+00,4.924114573233006054e-01,7.047575292520983359e-01,6.493333280086517334e-01,4.859151794571603400e-02,9.846669012160000000e+11
6.204800566669702588e-01,1.845495754656008014e+00,5.137132121777181482e-01,6.903649405315887000e-01,6.518841385841369629e-01,6.003741497889747425e-02,7.905647625670000000e+11
1.151900407216297717e+00,2.212670710922501005e+00,5.061933444127568738e-01,6.914174385510287735e-01,6.171637177467346191e-01,6.804341597980456680e-02,2.768667912510000000e+11
7.575915522371668986e-01,1.610934420619793972e+00,4.862321578429680824e-01,7.085523094481039896e-01,6.414072215557098389e-01,5.398519568729132079e-02,8.826336523850000000e+11
6.719459183971527860e-01,1.900855572560874451e+00,5.034701725204537848e-01,6.968108267146938539e-01,6.571383178234100342e-01,5.914139517204219931e-02,7.884329512850000000e+11
9.587967478998287163e-01,1.943334490448377805e+00,5.121869998674032365e-01,6.939427272310005890e-01,6.310067772865295410e-01,5.924921862453347288e-02,5.104031805710000000e+11
9.719895307727931533e-01,1.722619784473371940e+00,5.030247946134339676e-01,6.938976855102831909e-01,6.220275461673736572e-01,6.071473009765615547e-02,9.815145761450000000e+11
1.102986538306546027e+00,1.812704551274109344e+00,5.105419180656524114e-01,6.894659680542947200e-01,6.107634902000427246e-01,6.630054291784759357e-02,6.455208052500000000e+10
8.885302014487835853e-01,2.366273083337501859e+00,5.001022686186687993e-01,6.989329815773622778e-01,6.441674530506134033e-01,6.426291961333741032e-02,8.098359550400000000e+10
5.109288325234916384e-01,1.750575365376218162e+00,5.121544694465949288e-01,6.934679430367867159e-01,6.614362895488739014e-01,6.154031201515886007e-02,1.479399085400000000e+10
7.992523331163122746e-01,1.668563765864996107e+00,5.072399160124725359e-01,6.971875340751908512e-01,6.351448595523834229e-01,5.435336702754933746e-02,3.196306166050000000e+11
4.936237463731511510e-01,2.529699710403290336e+00,5.059262566347253465e-01,6.988047465511226797e-01,6.372434794902801514e-01,8.288915213350833699e-02,5.305937802620000000e+11
9.875899880649936513e-01,2.270825234122840985e+00,4.961854276849729239e-01,7.010562791268206695e-01,6.369104981422424316e-01,6.349121569895199713e-02,8.495342281140000000e+11
9.016791187922900130e-01,1.475728993096198538e+00,5.088569880913682564e-01,6.908066399832432092e-01,6.171078681945800781e-01,5.890864168318277194e-02,2.900543127160000000e+11
6.791772254477995707e-01,1.268484895749117269e+00,5.236600038655089273e-01,6.857710994293960693e-01,6.367375850677490234e-01,5.054571778309013830e-02,4.141859580460000000e+11
7.072207479244394523e-01,2.249283735111595295e+00,5.076254217932347768e-01,6.944305976041210693e-01,6.492475867271423340e-01,6.559328292383015402e-02,1.602233280280000000e+11
7.720177945920693174e-01,2.436492089608528033e+00,5.056209947758366630e-01,6.938752819509269587e-01,6.500028073787689209e-01,6.804707143083377208e-02,1.127398928970000000e+11
