5.692738598458580990e-01,1.787700423263703264e+00,5.130885342045500286e-01,6.438703369965246281e-01,7.046978771686553955e-01,5.938392043133766673e-02
1.176227385124750668e+00,1.809462030993166604e+00,4.844090063847596439e-01,6.499630513978567059e-01,6.538619697093963623e-01,6.928219806418056681e-02
8.755095236543660731e-01,1.784621088166652436e+00,5.098584518701047008e-01,6.431260022047421421e-01,6.670659780502319336e-01,5.882132998685096759e-02
1.019262961666385969e+00,1.791798640011234456e+00,5.099669726479632015e-01,6.406571273457242199e-01,6.635221242904663086e-01,6.149445346047233141e-02
7.346109900320093589e-01,1.779914753680555073e+00,5.103965406163809559e-01,6.457073280172939134e-01,6.885890662670135498e-01,5.595781892431295201e-02
